stop_id,stop_code,stop_name,tts_stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
1051,29111,Collège Le Bérange,"COLLèGE, le BéRANGE",43.667271,4.023393,,,1
1054,29126,Sophoras,SOPHORASse,43.668381,4.026608,,,1
1055,29127,Micocoulier,MICOCOULIER,43.666782,4.030487,,,1
1059,29202,Fenouillet,feunouillet,43.664589,4.021381,,,1
1060,29203,Gaston Baissette,GASTON BAISSETTE,43.664501,4.017106,,,1
1061,29204,Paradis,PARADIS,43.663937,4.014105,,,1
1062,29205,Mairie de Baillargues,"MAIRIE, DE BAILLARGUES",43.66188,4.013239,,,1
1063,29206,Le Grès,LE GRES,43.662716,4.008211,,,1
1064,29207,Paul Cézanne,PAUL CEZANNE,43.659084,4.005752,,,1
1065,29208,Treille,TREILLE,43.656719,4.002352,,,1
1066,29209,Biste,BISTE,43.655979,4.000114,,,1
1068,29222,Micocoulier,Mi CO COULIER,43.666866,4.030427,,,1
1069,29223,Sophoras,SoPHORASse,43.668465,4.026561,,,1
1071,41101,Mosson,mosson,43.616276,3.819789,,,1
1072,41103,Halles de la Paillade,HALLES  DE LA PAILLADE,43.627563,3.817533,,,1
1073,41105,Saint-Paul,SAINT Pol,43.63065,3.821091,,,1
1074,41107,Hauts de Massane,HAUTS DE MASSANE,43.636276,3.82271,,,1
1075,41109,Euromédecine,euro médecinne,43.638973,3.827707,,,1
1076,41111,Malbosc - Domaine d'Ô,"MAL BOSC, domaine d'o",43.634602,3.833199,,,1
1077,41113,Château d'Ô,CHATEAU D'eau,43.631615,3.843084,,,1
1078,41115,Occitanie Hôpitaux - Facultés,OCCITANIE - hopitaux-facultés,43.634624,3.848486,,,1
1079,41117,Hôpital Lapeyronie,"hôpital, lapaironi",43.631653,3.852578,,,1
1080,41119,Université Montpellier - Triolet,"université, montpellier triolai",43.629135,3.861595,,,1
1081,41121,Saint-Éloi,SAINT tEt LOI,43.626991,3.865696,,,1
1082,41123,Boutonnet - Cité des Arts,BOUTONNET - cité des arts,43.622589,3.868091,,,1
1083,41125,Stade Philippidès,s'tAAde filipi d'èsse,43.618992,3.869479,,,1
1084,41127,Albert 1er - Saint-Charles,"Albert premié, saint charles",43.616489,3.874089,,,1
1085,41129,Louis Blanc - Agora de la Danse,"LOU I BLANC, agora de la danse",43.614723,3.878124,,,1
1086,41131,Corum,CORUM,43.614197,3.88181,,,1
1087,41133,Comédie,com édie,43.608398,3.87976,,,1
1088,41135,Gare Saint-Roch,GARE SAINT ROCH,43.605759,3.880159,,,1
1090,41139,Antigone,anti gOnne.,43.608578,3.886681,,,1
1091,41141,Léon Blum,léon bloume,43.608906,3.890154,,,1
1092,41143,Place de l'Europe,PLace DE L'EUROPE,43.607349,3.893959,,,1
1093,41145,Rives du Lez,rive du lèze,43.604218,3.894876,,,1
1094,41147,Moularès (Hôtel de Ville),"MOULA RèSse, hôtel deux ville",43.600594,3.895519,,,1
1095,41149,Port Marianne,PORT MARIANNE,43.601658,3.899865,,,1
1096,41153,Millénaire,MI Lé NAIRE,43.603344,3.909969,,,1
1097,41155,Odysseum,oDYSSé homme,43.603802,3.920373,,,1
1098,41201,Odysseum,oDYSSé homme,43.603813,3.92041,,,1
1099,41203,Millénaire,mI Lé NAIRE,43.603378,3.90997,,,1
1100,41207,Port Marianne,PORT MARIANNE,43.601521,3.899342,,,1
1101,41209,Moularès (Hôtel de Ville),"MOULA RèSse, hôtel deux ville",43.60062,3.895557,,,1
1102,41211,Rives du Lez,rive du lèze,43.604225,3.894913,,,1
1103,41213,Place de l'Europe,PLace DE L'EUROPE,43.607353,3.89391,,,1
1104,41215,Léon Blum,léon bloume,43.608944,3.890155,,,1
1105,41217,Antigone,anti gOnne.,43.608582,3.886631,,,1
